Index,HexValue,DecimalValue,Timestamp
38416,C7B8,51128,2026-04-05 00:01:05.464
38417,D771,55153,2026-04-05 00:01:05.467
38418,42C2,17090,2026-04-05 00:01:05.470
38419,F3BF,62399,2026-04-05 00:01:05.473
38420,266A,9834,2026-04-05 00:01:05.476
38421,113A,4410,2026-04-05 00:01:05.480
38422,C244,49732,2026-04-05 00:01:05.483
38423,11F0,4592,2026-04-05 00:01:05.486
38424,019D,413,2026-04-05 00:01:05.489
38425,8ECA,36554,2026-04-05 00:01:05.492
38426,3D60,15712,2026-04-05 00:01:05.495
38427,728C,29324,2026-04-05 00:01:05.498
38428,2FAE,12206,2026-04-05 00:01:05.501
38429,5D54,23892,2026-04-05 00:01:05.505
38430,81BC,33212,2026-04-05 00:01:05.508
38431,CC7C,52348,2026-04-05 00:01:05.511
38432,BE18,48664,2026-04-05 00:01:05.514
38433,5745,22341,2026-04-05 00:01:05.517
38434,A3F1,41969,2026-04-05 00:01:05.520
38435,55A0,21920,2026-04-05 00:01:05.523
38436,1D2E,7470,2026-04-05 00:01:05.527
38437,F013,61459,2026-04-05 00:01:05.530
38438,0E17,3607,2026-04-05 00:01:05.533
38439,BDD1,48593,2026-04-05 00:01:05.536
38440,EF90,61328,2026-04-05 00:01:05.539
38441,0275,629,2026-04-05 00:01:05.542
38442,46B1,18097,2026-04-05 00:01:05.545
38443,3E64,15972,2026-04-05 00:01:05.549
38444,C8F5,51445,2026-04-05 00:01:05.552
38445,EF4D,61261,2026-04-05 00:01:05.555
38446,2AEC,10988,2026-04-05 00:01:05.558
38447,06A2,1698,2026-04-05 00:01:05.561
38448,1073,4211,2026-04-05 00:01:05.564
38449,826B,33387,2026-04-05 00:01:05.567
38450,841B,33819,2026-04-05 00:01:05.571
38451,5FAD,24493,2026-04-05 00:01:05.574
38452,F296,62102,2026-04-05 00:01:05.577
38453,882A,34858,2026-04-05 00:01:05.580
38454,00E8,232,2026-04-05 00:01:05.583
38455,ED32,60722,2026-04-05 00:01:05.586
38456,51A6,20902,2026-04-05 00:01:05.589
38457,7D04,32004,2026-04-05 00:01:05.593
38458,2984,10628,2026-04-05 00:01:05.596
38459,CB0C,51980,2026-04-05 00:01:05.599
38460,E3FB,58363,2026-04-05 00:01:05.602
38461,D5D2,54738,2026-04-05 00:01:05.605
38462,9D35,40245,2026-04-05 00:01:05.608
38463,FBFB,64507,2026-04-05 00:01:05.611
38464,9993,39315,2026-04-05 00:01:05.615
38465,5E4D,24141,2026-04-05 00:01:05.618
38466,1BB4,7092,2026-04-05 00:01:05.621
38467,D4B0,54448,2026-04-05 00:01:05.624
38468,03B1,945,2026-04-05 00:01:05.627
38469,E974,59764,2026-04-05 00:01:05.630
38470,74DB,29915,2026-04-05 00:01:05.633
38471,4C68,19560,2026-04-05 00:01:05.637
38472,E49F,58527,2026-04-05 00:01:05.640
38473,537F,21375,2026-04-05 00:01:05.643
38474,B16B,45419,2026-04-05 00:01:05.646
38475,381B,14363,2026-04-05 00:01:05.649
38476,C67A,50810,2026-04-05 00:01:05.652
38477,3007,12295,2026-04-05 00:01:05.655
38478,CF92,53138,2026-04-05 00:01:05.659
38479,F821,63521,2026-04-05 00:01:05.662
38480,E424,58404,2026-04-05 00:01:05.665
38481,0B9D,2973,2026-04-05 00:01:05.668
38482,2B4D,11085,2026-04-05 00:01:05.671
38483,CF65,53093,2026-04-05 00:01:05.674
38484,9AE3,39651,2026-04-05 00:01:05.677
38485,17C9,6089,2026-04-05 00:01:05.681
38486,B884,47236,2026-04-05 00:01:05.684
38487,AD3C,44348,2026-04-05 00:01:05.687
38488,B85F,47199,2026-04-05 00:01:05.690
38489,2CD8,11480,2026-04-05 00:01:05.693
38490,FCB9,64697,2026-04-05 00:01:05.696
38491,4D15,19733,2026-04-05 00:01:05.699
38492,6001,24577,2026-04-05 00:01:05.703
38493,4E61,20065,2026-04-05 00:01:05.706
38494,0152,338,2026-04-05 00:01:05.709
38495,FE9B,65179,2026-04-05 00:01:05.712
38496,0A10,2576,2026-04-05 00:01:05.715
38497,BBB4,48052,2026-04-05 00:01:05.718
38498,C0B1,49329,2026-04-05 00:01:05.721
38499,289E,10398,2026-04-05 00:01:05.725
38500,22C2,8898,2026-04-05 00:01:05.728
38501,B3C0,46016,2026-04-05 00:01:05.731
38502,440E,17422,2026-04-05 00:01:05.734
38503,04E5,1253,2026-04-05 00:01:05.737
38504,E8B0,59568,2026-04-05 00:01:05.740
38505,79F0,31216,2026-04-05 00:01:05.743
38506,3384,13188,2026-04-05 00:01:05.747
38507,6502,25858,2026-04-05 00:01:05.750
38508,5D49,23881,2026-04-05 00:01:05.753
38509,28B0,10416,2026-04-05 00:01:05.756
38510,EC20,60448,2026-04-05 00:01:05.759
38511,4A2F,18991,2026-04-05 00:01:05.762
38512,4DFB,19963,2026-04-05 00:01:05.765
38513,5946,22854,2026-04-05 00:01:05.769
38514,DC9F,56479,2026-04-05 00:01:05.772
38515,0EF4,3828,2026-04-05 00:01:05.775
38516,0C99,3225,2026-04-05 00:01:05.778
38517,D8CB,55499,2026-04-05 00:01:05.781
38518,9D14,40212,2026-04-05 00:01:05.784
38519,2477,9335,2026-04-05 00:01:05.787
38520,BB53,47955,2026-04-05 00:01:05.791
38521,B5AD,46509,2026-04-05 00:01:05.794
38522,D3FC,54268,2026-04-05 00:01:05.797
38523,E3D4,58324,2026-04-05 00:01:05.800
38524,C363,50019,2026-04-05 00:01:05.803
38525,9C4F,40015,2026-04-05 00:01:05.806
38526,68CE,26830,2026-04-05 00:01:05.809
38527,3BE9,15337,2026-04-05 00:01:05.813
38528,AB49,43849,2026-04-05 00:01:05.816
38529,D531,54577,2026-04-05 00:01:05.819
38530,4EB7,20151,2026-04-05 00:01:05.822
38531,8D86,36230,2026-04-05 00:01:05.825
38532,0F34,3892,2026-04-05 00:01:05.828
38533,E8B0,59568,2026-04-05 00:01:05.831
38534,62B9,25273,2026-04-05 00:01:05.835
38535,AD7E,44414,2026-04-05 00:01:05.838
38536,E6EB,59115,2026-04-05 00:01:05.841
38537,940C,37900,2026-04-05 00:01:05.844
38538,00F2,242,2026-04-05 00:01:05.847
38539,E2A9,58025,2026-04-05 00:01:05.850
38540,9003,36867,2026-04-05 00:01:05.853
38541,2236,8758,2026-04-05 00:01:05.856
38542,962D,38445,2026-04-05 00:01:05.860
38543,C05C,49244,2026-04-05 00:01:05.863
38544,6BC8,27592,2026-04-05 00:01:05.866
38545,14FD,5373,2026-04-05 00:01:05.869
38546,52E3,21219,2026-04-05 00:01:05.872
38547,05A2,1442,2026-04-05 00:01:05.875
38548,E4B6,58550,2026-04-05 00:01:05.878
38549,58AA,22698,2026-04-05 00:01:05.882
38550,4477,17527,2026-04-05 00:01:05.885
38551,C1D3,49619,2026-04-05 00:01:05.888
38552,7FBC,32700,2026-04-05 00:01:05.891
38553,AC79,44153,2026-04-05 00:01:05.894
38554,A0A3,41123,2026-04-05 00:01:05.897
38555,2B50,11088,2026-04-05 00:01:05.900
38556,DB06,56070,2026-04-05 00:01:05.904
38557,3EA3,16035,2026-04-05 00:01:05.907
38558,8FE0,36832,2026-04-05 00:01:05.910
38559,81DC,33244,2026-04-05 00:01:05.913
38560,CCED,52461,2026-04-05 00:01:05.916
38561,2F8D,12173,2026-04-05 00:01:05.919
38562,F55F,62815,2026-04-05 00:01:05.922
38563,1FC2,8130,2026-04-05 00:01:05.926
38564,BC17,48151,2026-04-05 00:01:05.929
38565,4115,16661,2026-04-05 00:01:05.932
38566,88AE,34990,2026-04-05 00:01:05.935
38567,46B4,18100,2026-04-05 00:01:05.938
38568,9372,37746,2026-04-05 00:01:05.941
38569,FF19,65305,2026-04-05 00:01:05.944
38570,FA4B,64075,2026-04-05 00:01:05.948
38571,0409,1033,2026-04-05 00:01:05.951
38572,E8A7,59559,2026-04-05 00:01:05.954
38573,F1C7,61895,2026-04-05 00:01:05.957
38574,0B53,2899,2026-04-05 00:01:05.960
38575,F7B5,63413,2026-04-05 00:01:05.963
38576,1882,6274,2026-04-05 00:01:05.966
38577,601E,24606,2026-04-05 00:01:05.970
38578,7A17,31255,2026-04-05 00:01:05.973
38579,1071,4209,2026-04-05 00:01:05.976
38580,4398,17304,2026-04-05 00:01:05.979
38581,B799,47001,2026-04-05 00:01:05.982
38582,2085,8325,2026-04-05 00:01:05.985
38583,0374,884,2026-04-05 00:01:05.988
38584,93D0,37840,2026-04-05 00:01:05.992
38585,340D,13325,2026-04-05 00:01:05.995
38586,0C3F,3135,2026-04-05 00:01:05.998
38587,9714,38676,2026-04-05 00:01:06.001
38588,187E,6270,2026-04-05 00:01:06.004
38589,7F20,32544,2026-04-05 00:01:06.007
38590,1F95,8085,2026-04-05 00:01:06.010
38591,F07B,61563,2026-04-05 00:01:06.014
38592,8310,33552,2026-04-05 00:01:06.017
38593,7D6F,32111,2026-04-05 00:01:06.020
38594,01FA,506,2026-04-05 00:01:06.023
38595,80F7,33015,2026-04-05 00:01:06.026
38596,71CA,29130,2026-04-05 00:01:06.029
38597,4CEE,19694,2026-04-05 00:01:06.032
38598,8E45,36421,2026-04-05 00:01:06.036
38599,3178,12664,2026-04-05 00:01:06.039
38600,66A8,26280,2026-04-05 00:01:06.042
38601,1CE9,7401,2026-04-05 00:01:06.045
38602,482E,18478,2026-04-05 00:01:06.048
38603,6F88,28552,2026-04-05 00:01:06.051
38604,C83B,51259,2026-04-05 00:01:06.054
38605,7EDB,32475,2026-04-05 00:01:06.058
38606,A6AB,42667,2026-04-05 00:01:06.061
38607,DDD5,56789,2026-04-05 00:01:06.064
38608,87FA,34810,2026-04-05 00:01:06.067
38609,8482,33922,2026-04-05 00:01:06.070
38610,8F8C,36748,2026-04-05 00:01:06.073
38611,7FDE,32734,2026-04-05 00:01:06.076
38612,36F1,14065,2026-04-05 00:01:06.080
38613,533E,21310,2026-04-05 00:01:06.083
38614,8A49,35401,2026-04-05 00:01:06.086
38615,9B29,39721,2026-04-05 00:01:06.089
38616,CD4D,52557,2026-04-05 00:01:06.092
38617,2023,8227,2026-04-05 00:01:06.095
38618,E767,59239,2026-04-05 00:01:06.098
38619,88D1,35025,2026-04-05 00:01:06.102
38620,78A3,30883,2026-04-05 00:01:06.105
38621,1973,6515,2026-04-05 00:01:06.108
38622,9B10,39696,2026-04-05 00:01:06.111
38623,149C,5276,2026-04-05 00:01:06.114
38624,9532,38194,2026-04-05 00:01:06.117
38625,5570,21872,2026-04-05 00:01:06.120
38626,EC1C,60444,2026-04-05 00:01:06.124
38627,B483,46211,2026-04-05 00:01:06.127
38628,0BD6,3030,2026-04-05 00:01:06.130
38629,4225,16933,2026-04-05 00:01:06.133
38630,DFEC,57324,2026-04-05 00:01:06.136
38631,D906,55558,2026-04-05 00:01:06.139
38632,1D02,7426,2026-04-05 00:01:06.142
38633,0940,2368,2026-04-05 00:01:06.146
38634,9108,37128,2026-04-05 00:01:06.149
38635,18EC,6380,2026-04-05 00:01:06.152
38636,DC88,56456,2026-04-05 00:01:06.155
38637,2CEC,11500,2026-04-05 00:01:06.158
38638,A4CD,42189,2026-04-05 00:01:06.161
38639,FC1D,64541,2026-04-05 00:01:06.164
38640,BFEE,49134,2026-04-05 00:01:06.168
38641,1250,4688,2026-04-05 00:01:06.171
38642,6696,26262,2026-04-05 00:01:06.174
38643,118F,4495,2026-04-05 00:01:06.177
38644,4FD5,20437,2026-04-05 00:01:06.180
38645,03A8,936,2026-04-05 00:01:06.183
38646,49F6,18934,2026-04-05 00:01:06.186
38647,06AC,1708,2026-04-05 00:01:06.190
38648,5619,22041,2026-04-05 00:01:06.193
38649,B469,46185,2026-04-05 00:01:06.196
38650,073D,1853,2026-04-05 00:01:06.199
38651,29F0,10736,2026-04-05 00:01:06.202
38652,B038,45112,2026-04-05 00:01:06.205
38653,860A,34314,2026-04-05 00:01:06.208
38654,5383,21379,2026-04-05 00:01:06.211
38655,677A,26490,2026-04-05 00:01:06.215
38656,B06E,45166,2026-04-05 00:01:06.218
38657,66EF,26351,2026-04-05 00:01:06.221
38658,BEA3,48803,2026-04-05 00:01:06.224
38659,51A6,20902,2026-04-05 00:01:06.227
38660,A0A7,41127,2026-04-05 00:01:06.230
38661,D753,55123,2026-04-05 00:01:06.233
38662,DB86,56198,2026-04-05 00:01:06.237
38663,7F3A,32570,2026-04-05 00:01:06.240
38664,A33E,41790,2026-04-05 00:01:06.243
38665,E337,58167,2026-04-05 00:01:06.246
38666,0700,1792,2026-04-05 00:01:06.249
38667,DCD3,56531,2026-04-05 00:01:06.252
38668,5D86,23942,2026-04-05 00:01:06.255
38669,DA46,55878,2026-04-05 00:01:06.259
38670,3F29,16169,2026-04-05 00:01:06.262
38671,0121,289,2026-04-05 00:01:06.265
38672,C763,51043,2026-04-05 00:01:06.268
38673,6C30,27696,2026-04-05 00:01:06.271
38674,860B,34315,2026-04-05 00:01:06.274
38675,F6E8,63208,2026-04-05 00:01:06.277
38676,A41F,42015,2026-04-05 00:01:06.281
38677,27D0,10192,2026-04-05 00:01:06.284
38678,884B,34891,2026-04-05 00:01:06.287
38679,A4F8,42232,2026-04-05 00:01:06.290
38680,AF91,44945,2026-04-05 00:01:06.293
38681,715C,29020,2026-04-05 00:01:06.296
38682,F401,62465,2026-04-05 00:01:06.299
38683,6F0C,28428,2026-04-05 00:01:06.303
38684,4244,16964,2026-04-05 00:01:06.306
38685,2943,10563,2026-04-05 00:01:06.309
38686,80E2,32994,2026-04-05 00:01:06.312
38687,821A,33306,2026-04-05 00:01:06.315
38688,4A66,19046,2026-04-05 00:01:06.318
38689,105F,4191,2026-04-05 00:01:06.321
38690,725F,29279,2026-04-05 00:01:06.325
38691,CBB8,52152,2026-04-05 00:01:06.328
38692,A959,43353,2026-04-05 00:01:06.331
38693,9C24,39972,2026-04-05 00:01:06.334
38694,45BA,17850,2026-04-05 00:01:06.337
38695,520B,21003,2026-04-05 00:01:06.340
38696,6728,26408,2026-04-05 00:01:06.343
38697,D689,54921,2026-04-05 00:01:06.347
38698,966A,38506,2026-04-05 00:01:06.350
38699,E226,57894,2026-04-05 00:01:06.353
38700,24EE,9454,2026-04-05 00:01:06.356
38701,5587,21895,2026-04-05 00:01:06.359
38702,38D3,14547,2026-04-05 00:01:06.362
38703,5206,20998,2026-04-05 00:01:06.365
38704,B854,47188,2026-04-05 00:01:06.369
38705,7197,29079,2026-04-05 00:01:06.372
38706,DFAB,57259,2026-04-05 00:01:06.375
38707,1D31,7473,2026-04-05 00:01:06.378
38708,DB70,56176,2026-04-05 00:01:06.381
38709,5394,21396,2026-04-05 00:01:06.384
38710,D6E2,55010,2026-04-05 00:01:06.387
38711,0404,1028,2026-04-05 00:01:06.391
38712,31D0,12752,2026-04-05 00:01:06.394
38713,B85A,47194,2026-04-05 00:01:06.397
38714,542B,21547,2026-04-05 00:01:06.400
38715,8B59,35673,2026-04-05 00:01:06.403
38716,B58C,46476,2026-04-05 00:01:06.406
38717,F61D,63005,2026-04-05 00:01:06.409
38718,F039,61497,2026-04-05 00:01:06.413
38719,1B59,7001,2026-04-05 00:01:06.416
38720,DEF1,57073,2026-04-05 00:01:06.419
38721,C744,51012,2026-04-05 00:01:06.422
38722,5A4A,23114,2026-04-05 00:01:06.425
38723,ED83,60803,2026-04-05 00:01:06.428
38724,55CA,21962,2026-04-05 00:01:06.431
38725,F4C0,62656,2026-04-05 00:01:06.435
38726,A21E,41502,2026-04-05 00:01:06.438
38727,7251,29265,2026-04-05 00:01:06.441
38728,03BC,956,2026-04-05 00:01:06.444
38729,4C26,19494,2026-04-05 00:01:06.447
38730,1AD4,6868,2026-04-05 00:01:06.450
38731,C201,49665,2026-04-05 00:01:06.453
38732,C2C4,49860,2026-04-05 00:01:06.457
38733,9703,38659,2026-04-05 00:01:06.460
38734,6E67,28263,2026-04-05 00:01:06.463
38735,B617,46615,2026-04-05 00:01:06.466
38736,9CB8,40120,2026-04-05 00:01:06.469
38737,1A69,6761,2026-04-05 00:01:06.472
38738,15DC,5596,2026-04-05 00:01:06.475
38739,6382,25474,2026-04-05 00:01:06.479
38740,DAB6,55990,2026-04-05 00:01:06.482
38741,9C30,39984,2026-04-05 00:01:06.485
38742,D689,54921,2026-04-05 00:01:06.488
38743,BE57,48727,2026-04-05 00:01:06.491
38744,2C3B,11323,2026-04-05 00:01:06.494
38745,AEEA,44778,2026-04-05 00:01:06.497
38746,18E7,6375,2026-04-05 00:01:06.501
38747,A225,41509,2026-04-05 00:01:06.504
38748,C78E,51086,2026-04-05 00:01:06.507
38749,C4E6,50406,2026-04-05 00:01:06.510
38750,5AB7,23223,2026-04-05 00:01:06.513
38751,D867,55399,2026-04-05 00:01:06.516
38752,6754,26452,2026-04-05 00:01:06.519
38753,A33A,41786,2026-04-05 00:01:06.523
38754,16E8,5864,2026-04-05 00:01:06.526
38755,75F5,30197,2026-04-05 00:01:06.529
38756,798C,31116,2026-04-05 00:01:06.532
38757,724F,29263,2026-04-05 00:01:06.535
38758,0E40,3648,2026-04-05 00:01:06.538
38759,4250,16976,2026-04-05 00:01:06.541
38760,BFE0,49120,2026-04-05 00:01:06.545
38761,9A3C,39484,2026-04-05 00:01:06.548
38762,B7F3,47091,2026-04-05 00:01:06.551
38763,BF81,49025,2026-04-05 00:01:06.554
38764,F050,61520,2026-04-05 00:01:06.557
38765,071E,1822,2026-04-05 00:01:06.560
38766,67F0,26608,2026-04-05 00:01:06.563
38767,7D70,32112,2026-04-05 00:01:06.566
38768,CD3D,52541,2026-04-05 00:01:06.570
38769,4B34,19252,2026-04-05 00:01:06.573
38770,54F4,21748,2026-04-05 00:01:06.576
38771,3ED8,16088,2026-04-05 00:01:06.579
38772,806E,32878,2026-04-05 00:01:06.582
38773,018E,398,2026-04-05 00:01:06.585
38774,10A5,4261,2026-04-05 00:01:06.588
38775,1B4D,6989,2026-04-05 00:01:06.592
38776,82BC,33468,2026-04-05 00:01:06.595
38777,A601,42497,2026-04-05 00:01:06.598
38778,0427,1063,2026-04-05 00:01:06.601
38779,302A,12330,2026-04-05 00:01:06.604
38780,EA30,59952,2026-04-05 00:01:06.607
38781,344E,13390,2026-04-05 00:01:06.610
38782,B0DB,45275,2026-04-05 00:01:06.614
38783,2D08,11528,2026-04-05 00:01:06.617
38784,FF38,65336,2026-04-05 00:01:06.620
38785,F664,63076,2026-04-05 00:01:06.623
38786,2D00,11520,2026-04-05 00:01:06.626
38787,3BD1,15313,2026-04-05 00:01:06.629
38788,E5B7,58807,2026-04-05 00:01:06.632
38789,3747,14151,2026-04-05 00:01:06.636
38790,917D,37245,2026-04-05 00:01:06.639
38791,545F,21599,2026-04-05 00:01:06.642
38792,001C,28,2026-04-05 00:01:06.645
38793,D8EF,55535,2026-04-05 00:01:06.648
38794,DB29,56105,2026-04-05 00:01:06.651
38795,33CF,13263,2026-04-05 00:01:06.654
38796,D8AD,55469,2026-04-05 00:01:06.658
38797,2005,8197,2026-04-05 00:01:06.661
38798,C569,50537,2026-04-05 00:01:06.664
38799,34AE,13486,2026-04-05 00:01:06.667
38800,45CC,17868,2026-04-05 00:01:06.670
38801,C9CD,51661,2026-04-05 00:01:06.673
38802,EF0F,61199,2026-04-05 00:01:06.676
38803,9A16,39446,2026-04-05 00:01:06.680
38804,171B,5915,2026-04-05 00:01:06.683
38805,8846,34886,2026-04-05 00:01:06.686
38806,BD05,48389,2026-04-05 00:01:06.689
38807,D02D,53293,2026-04-05 00:01:06.692
38808,BB41,47937,2026-04-05 00:01:06.695
38809,52E4,21220,2026-04-05 00:01:06.698
38810,5A21,23073,2026-04-05 00:01:06.702
38811,B9C0,47552,2026-04-05 00:01:06.705
38812,CDDE,52702,2026-04-05 00:01:06.708
38813,741B,29723,2026-04-05 00:01:06.711
38814,EF94,61332,2026-04-05 00:01:06.714
38815,1775,6005,2026-04-05 00:01:06.717
38816,42F0,17136,2026-04-05 00:01:06.720
38817,01BF,447,2026-04-05 00:01:06.724
38818,FCC7,64711,2026-04-05 00:01:06.727
38819,38B1,14513,2026-04-05 00:01:06.730
38820,802C,32812,2026-04-05 00:01:06.733
38821,4C8E,19598,2026-04-05 00:01:06.736
38822,D300,54016,2026-04-05 00:01:06.739
38823,3632,13874,2026-04-05 00:01:06.742
38824,6015,24597,2026-04-05 00:01:06.746
38825,265D,9821,2026-04-05 00:01:06.749
38826,B90E,47374,2026-04-05 00:01:06.752
38827,4DD9,19929,2026-04-05 00:01:06.755
38828,BC20,48160,2026-04-05 00:01:06.758
38829,A971,43377,2026-04-05 00:01:06.761
38830,E3B5,58293,2026-04-05 00:01:06.764
38831,E177,57719,2026-04-05 00:01:06.768
38832,59B2,22962,2026-04-05 00:01:06.771
38833,6C3F,27711,2026-04-05 00:01:06.774
38834,9E9A,40602,2026-04-05 00:01:06.777
38835,32B5,12981,2026-04-05 00:01:06.780
38836,F440,62528,2026-04-05 00:01:06.783
38837,0EE2,3810,2026-04-05 00:01:06.786
38838,3187,12679,2026-04-05 00:01:06.790
38839,88C0,35008,2026-04-05 00:01:06.793
38840,3424,13348,2026-04-05 00:01:06.796
38841,F38D,62349,2026-04-05 00:01:06.799
38842,01BA,442,2026-04-05 00:01:06.802
38843,9894,39060,2026-04-05 00:01:06.805
38844,5FA3,24483,2026-04-05 00:01:06.808
38845,409A,16538,2026-04-05 00:01:06.812
38846,9A90,39568,2026-04-05 00:01:06.815
38847,3C0E,15374,2026-04-05 00:01:06.818
38848,4F1D,20253,2026-04-05 00:01:06.821
38849,9685,38533,2026-04-05 00:01:06.824
38850,6ED3,28371,2026-04-05 00:01:06.827
38851,8DAF,36271,2026-04-05 00:01:06.830
38852,0C15,3093,2026-04-05 00:01:06.834
38853,553A,21818,2026-04-05 00:01:06.837
38854,99F7,39415,2026-04-05 00:01:06.840
38855,B0A2,45218,2026-04-05 00:01:06.843
38856,5D78,23928,2026-04-05 00:01:06.846
38857,F1D9,61913,2026-04-05 00:01:06.849
38858,5172,20850,2026-04-05 00:01:06.852
38859,F5C8,62920,2026-04-05 00:01:06.856
38860,4CBC,19644,2026-04-05 00:01:06.859
38861,704F,28751,2026-04-05 00:01:06.862
38862,299A,10650,2026-04-05 00:01:06.865
38863,E7EA,59370,2026-04-05 00:01:06.868
38864,14F6,5366,2026-04-05 00:01:06.871
38865,5042,20546,2026-04-05 00:01:06.874
38866,C6F5,50933,2026-04-05 00:01:06.878
38867,2674,9844,2026-04-05 00:01:06.881
38868,F83A,63546,2026-04-05 00:01:06.884
38869,29B7,10679,2026-04-05 00:01:06.887
38870,C00D,49165,2026-04-05 00:01:06.890
38871,4C18,19480,2026-04-05 00:01:06.893
38872,8010,32784,2026-04-05 00:01:06.896
38873,848D,33933,2026-04-05 00:01:06.899
38874,C760,51040,2026-04-05 00:01:06.903
38875,5079,20601,2026-04-05 00:01:06.906
38876,8CEC,36076,2026-04-05 00:01:06.909
38877,F8DE,63710,2026-04-05 00:01:06.912
38878,A614,42516,2026-04-05 00:01:06.915
38879,67E7,26599,2026-04-05 00:01:06.918
38880,C59D,50589,2026-04-05 00:01:06.921
38881,7B21,31521,2026-04-05 00:01:06.925
38882,A93D,43325,2026-04-05 00:01:06.928
38883,E84F,59471,2026-04-05 00:01:06.931
38884,C023,49187,2026-04-05 00:01:06.934
38885,9C90,40080,2026-04-05 00:01:06.937
38886,3CE5,15589,2026-04-05 00:01:06.940
38887,8509,34057,2026-04-05 00:01:06.943
38888,9E1B,40475,2026-04-05 00:01:06.947
38889,9498,38040,2026-04-05 00:01:06.950
38890,071A,1818,2026-04-05 00:01:06.953
38891,F79D,63389,2026-04-05 00:01:06.956
38892,5908,22792,2026-04-05 00:01:06.959
38893,1881,6273,2026-04-05 00:01:06.962
38894,52A9,21161,2026-04-05 00:01:06.965
38895,4CE7,19687,2026-04-05 00:01:06.969
38896,377C,14204,2026-04-05 00:01:06.972
38897,C764,51044,2026-04-05 00:01:06.975
38898,3D0D,15629,2026-04-05 00:01:06.978
38899,AD8A,44426,2026-04-05 00:01:06.981
38900,2246,8774,2026-04-05 00:01:06.984
38901,C248,49736,2026-04-05 00:01:06.987
38902,894D,35149,2026-04-05 00:01:06.991
38903,E100,57600,2026-04-05 00:01:06.994
38904,307D,12413,2026-04-05 00:01:06.997
38905,5482,21634,2026-04-05 00:01:07.000
38906,166D,5741,2026-04-05 00:01:07.003
38907,5677,22135,2026-04-05 00:01:07.006
38908,0B92,2962,2026-04-05 00:01:07.009
38909,48F5,18677,2026-04-05 00:01:07.013
38910,CF8D,53133,2026-04-05 00:01:07.016
38911,6190,24976,2026-04-05 00:01:07.019
38912,AA61,43617,2026-04-05 00:01:07.022
38913,E906,59654,2026-04-05 00:01:07.025
38914,E83C,59452,2026-04-05 00:01:07.028
38915,91B2,37298,2026-04-05 00:01:07.031
38916,0A78,2680,2026-04-05 00:01:07.035
38917,99FE,39422,2026-04-05 00:01:07.038
38918,9F6C,40812,2026-04-05 00:01:07.041
38919,020A,522,2026-04-05 00:01:07.044
38920,8BD2,35794,2026-04-05 00:01:07.047
38921,992A,39210,2026-04-05 00:01:07.050
38922,25A2,9634,2026-04-05 00:01:07.053
38923,D0A3,53411,2026-04-05 00:01:07.057
38924,5925,22821,2026-04-05 00:01:07.060
38925,3A60,14944,2026-04-05 00:01:07.063
38926,4634,17972,2026-04-05 00:01:07.066
38927,ABCB,43979,2026-04-05 00:01:07.069
38928,8405,33797,2026-04-05 00:01:07.072
38929,6B79,27513,2026-04-05 00:01:07.075
38930,C2A7,49831,2026-04-05 00:01:07.079
38931,B34F,45903,2026-04-05 00:01:07.082
38932,3867,14439,2026-04-05 00:01:07.085
38933,2650,9808,2026-04-05 00:01:07.088
38934,9BBC,39868,2026-04-05 00:01:07.091
38935,BA9C,47772,2026-04-05 00:01:07.094
38936,CCCA,52426,2026-04-05 00:01:07.097
38937,437A,17274,2026-04-05 00:01:07.101
38938,A670,42608,2026-04-05 00:01:07.104
38939,C01C,49180,2026-04-05 00:01:07.107
38940,22EE,8942,2026-04-05 00:01:07.110
38941,A376,41846,2026-04-05 00:01:07.113
38942,5E4C,24140,2026-04-05 00:01:07.116
38943,5958,22872,2026-04-05 00:01:07.119
38944,8CA2,36002,2026-04-05 00:01:07.123
38945,6F07,28423,2026-04-05 00:01:07.126
38946,5650,22096,2026-04-05 00:01:07.129
38947,B054,45140,2026-04-05 00:01:07.132
38948,D081,53377,2026-04-05 00:01:07.135
38949,39A5,14757,2026-04-05 00:01:07.138
38950,8A2F,35375,2026-04-05 00:01:07.141
38951,A282,41602,2026-04-05 00:01:07.145
38952,448E,17550,2026-04-05 00:01:07.148
38953,841E,33822,2026-04-05 00:01:07.151
38954,7BA5,31653,2026-04-05 00:01:07.154
38955,C205,49669,2026-04-05 00:01:07.157
38956,ECFC,60668,2026-04-05 00:01:07.160
38957,7D28,32040,2026-04-05 00:01:07.163
